"Payment_Type","Payment_Installments","Payment_id"
"credit_card",1,1384
"credit_card",4,1385
"credit_card",6,1386
"credit_card",5,1387
"credit_card",1,1388
"credit_card",6,1389
"credit_card",5,1390
"credit_card",4,1391
"credit_card",5,1392
"debit_card",1,1393
"boleto",1,1394
"credit_card",1,1395
"credit_card",1,1396
"credit_card",10,1397
"credit_card",8,1398
"credit_card",10,1399
"credit_card",1,1400
"credit_card",5,1401
"credit_card",4,1402
"boleto",1,1403
"credit_card",6,1404
"credit_card",4,1405
"credit_card",8,1406
"credit_card",5,1407
"credit_card",2,1408
"credit_card",1,1409
"credit_card",6,1410
"credit_card",1,1411
"credit_card",3,1412
"credit_card",1,1413
"credit_card",2,1414
"credit_card",1,1415
"credit_card",15,1416
"credit_card",2,1417
"credit_card",1,1418
"credit_card",1,1419
"credit_card",6,1420
"boleto",1,1421
"credit_card",2,1422
"boleto",1,1423
"credit_card",1,1424
"credit_card",8,1425
"credit_card",1,1426
"credit_card",2,1427
"credit_card",5,1428
"boleto",1,1429
"credit_card",3,1430
"credit_card",2,1431
"credit_card",2,1432
"credit_card",1,1433
"credit_card",10,1434
"credit_card",5,1435
"debit_card",1,1436
"credit_card",5,1437
"credit_card",1,1438
"credit_card",1,1439
"credit_card",2,1440
"credit_card",2,1441
"credit_card",2,1442
"boleto",1,1443
"credit_card",1,1444
"credit_card",1,1445
"credit_card",1,1446
"credit_card",3,1447
"credit_card",5,1448
"boleto",1,1449
"credit_card",1,1450
"debit_card",1,1451
"credit_card",1,1452
"credit_card",5,1453
"credit_card",10,1454
"credit_card",1,1455
"credit_card",1,1456
"boleto",1,1457
"credit_card",4,1458
"credit_card",8,1459
"credit_card",10,1460
"credit_card",2,1461
"debit_card",1,1462
"credit_card",1,1463
"credit_card",1,1464
"credit_card",1,1465
"credit_card",1,1466
"credit_card",1,1467
"boleto",1,1468
"credit_card",4,1469
"credit_card",5,1470
"credit_card",2,1471
"credit_card",2,1472
"credit_card",1,1473
"boleto",1,1474
"credit_card",3,1475
"credit_card",4,1476
"credit_card",1,1477
"boleto",1,1478
"credit_card",2,1479
"boleto",1,1480
"boleto",1,1481
"credit_card",7,1482
"credit_card",1,1483
"credit_card",2,1484
"boleto",1,1485
"credit_card",5,1486
"credit_card",4,1487
"credit_card",4,1488
"boleto",1,1489
"boleto",1,1490
"credit_card",2,1491
"credit_card",7,1492
"credit_card",10,1493
"boleto",1,1494
"boleto",1,1495
"credit_card",1,1496
"credit_card",1,1497
"boleto",1,1498
"credit_card",3,1499
"credit_card",10,1500
"credit_card",8,1501
"credit_card",4,1502
"credit_card",2,1503
"credit_card",4,1504
"credit_card",5,1505
"credit_card",6,1506
"credit_card",8,1507
"credit_card",6,1508
"credit_card",3,1509
"boleto",1,1510
"credit_card",1,1511
"credit_card",1,1512
"credit_card",1,1513
"credit_card",1,1514
"credit_card",6,1515
"credit_card",1,1516
"credit_card",10,1517
"credit_card",2,1518
"credit_card",4,1519
"credit_card",1,1520
"credit_card",4,1521
"credit_card",2,1522
"boleto",1,1523
"credit_card",4,1524
"credit_card",2,1525
"boleto",1,1526
"credit_card",1,1527
"boleto",1,1528
"credit_card",1,1529
"credit_card",4,1530
"credit_card",1,1531
"boleto",1,1532
"credit_card",2,1533
"credit_card",3,1534
"credit_card",9,1535
"credit_card",3,1536
"credit_card",10,1537
"credit_card",1,1538
"credit_card",2,1539
"credit_card",1,1540
"credit_card",1,1541
"credit_card",1,1542
"credit_card",8,1543
"credit_card",2,1544
"credit_card",8,1545
"credit_card",5,1546
"credit_card",5,1547
"boleto",1,1548
"credit_card",1,1549
"credit_card",1,1550
"credit_card",1,1551
"credit_card",1,1552
"credit_card",5,1553
"credit_card",5,1554
"credit_card",4,1555
"boleto",1,1556
"boleto",1,1557
"credit_card",1,1558
"credit_card",2,1559
"credit_card",1,1560
"boleto",1,1561
"credit_card",1,1562
"boleto",1,1563
"credit_card",1,1564
"credit_card",5,1565
"boleto",1,1566
"credit_card",1,1567
"boleto",1,1568
"credit_card",8,1569
"boleto",1,1570
"credit_card",1,1571
"credit_card",1,1572
"credit_card",1,1573
"boleto",1,1574
"credit_card",1,1575
"credit_card",1,1576
"credit_card",6,1577
"credit_card",3,1578
"credit_card",3,1579
"credit_card",2,1580
"boleto",1,1581
"credit_card",10,1582
"credit_card",1,1583
"credit_card",8,1584
"credit_card",1,1585
"credit_card",1,1586
"credit_card",3,1587
"credit_card",5,1588
"credit_card",1,1589
"credit_card",1,1590
"credit_card",10,1591
"boleto",1,1592
"credit_card",2,1593
"credit_card",2,1594
"boleto",1,1595
"credit_card",1,1596
"credit_card",3,1597
"credit_card",3,1598
"boleto",1,1599
"boleto",1,1600
"credit_card",1,1601
"credit_card",1,1602
"boleto",1,1603
"credit_card",1,1604
"boleto",1,1605
"boleto",1,1606
"credit_card",4,1607
"credit_card",4,1608
"credit_card",1,1609
"credit_card",1,1610
"credit_card",3,1611
"boleto",1,1612
"credit_card",2,1613
"credit_card",1,1614
"credit_card",10,1615
"boleto",1,1616
"credit_card",2,1617
"boleto",1,1618
"credit_card",1,1619
"credit_card",8,1620
"credit_card",2,1621
"boleto",1,1622
"credit_card",1,1623
"credit_card",1,1624
"boleto",1,1625
"credit_card",3,1626
"credit_card",4,1627
"credit_card",1,1628
"credit_card",5,1629
"credit_card",1,1630
"boleto",1,1631
"credit_card",1,1632
"credit_card",1,1633
"credit_card",1,1634
"credit_card",1,1635
"credit_card",1,1636
"credit_card",8,1637
"credit_card",3,1638
"boleto",1,1639
"credit_card",10,1640
"credit_card",1,1641
"credit_card",4,1642
"boleto",1,1643
"credit_card",1,1644
"credit_card",2,1645
"credit_card",2,1646
"boleto",1,1647
"credit_card",3,1648
"boleto",1,1649
"boleto",1,1650
"credit_card",8,1651
"credit_card",8,1652
"credit_card",6,1653
"credit_card",6,1654
"credit_card",5,1655
"credit_card",5,1656
"credit_card",2,1657
"credit_card",1,1658
"credit_card",2,1659
"credit_card",1,1660
"credit_card",2,1661
"credit_card",1,1662
"credit_card",6,1663
"credit_card",4,1664
"credit_card",1,1665
"credit_card",8,1666
"credit_card",3,1667
"credit_card",3,1668
"boleto",1,1669
"credit_card",2,1670
"credit_card",8,1671
"boleto",1,1672
"credit_card",3,1673
"credit_card",5,1674
"credit_card",1,1675
"boleto",1,1676
"credit_card",10,1677
"credit_card",3,1678
"credit_card",1,1679
"credit_card",1,1680
"credit_card",1,1681
"credit_card",3,1682
"credit_card",3,1683
"credit_card",3,1684
"credit_card",2,1685
"boleto",1,1686
"credit_card",1,1687
"credit_card",8,1688
"credit_card",5,1689
"credit_card",8,1690
"boleto",1,1691
"credit_card",1,1692
"credit_card",3,1693
"credit_card",4,1694
"credit_card",2,1695
"credit_card",10,1696
"credit_card",8,1697
"credit_card",2,1698
"boleto",1,1699
"credit_card",2,1700
"credit_card",3,1701
"credit_card",8,1702
"credit_card",5,1703
"credit_card",4,1704
"credit_card",3,1705
"credit_card",1,1706
"credit_card",2,1707
"credit_card",1,1708
"boleto",1,1709
"credit_card",4,1710
"credit_card",5,1711
"credit_card",3,1712
"credit_card",1,1713
"boleto",1,1714
"boleto",1,1715
"debit_card",1,1716
"credit_card",4,1717
"boleto",1,1718
"credit_card",1,1719
"credit_card",1,1720
"boleto",1,1721
"credit_card",2,1722
"credit_card",4,1723
"credit_card",2,1724
"credit_card",8,1725
"credit_card",9,1726
"boleto",1,1727
"credit_card",8,1728
"credit_card",2,1729
"credit_card",1,1730
"credit_card",4,1731
"credit_card",2,1732
"credit_card",10,1733
"credit_card",8,1734
"boleto",1,1735
"credit_card",2,1736
"credit_card",7,1737
"boleto",1,1738
"credit_card",1,1739
"credit_card",4,1740
"credit_card",4,1741
"credit_card",3,1742
"boleto",1,1743
"credit_card",10,1744
"credit_card",1,1745
"credit_card",10,1746
"credit_card",10,1747
"credit_card",2,1748
"credit_card",9,1749
"credit_card",1,1750
"credit_card",3,1751
"credit_card",8,1752
"credit_card",1,1753
"credit_card",3,1754
"boleto",1,1755
"credit_card",5,1756
"credit_card",7,1757
"credit_card",1,1758
"credit_card",1,1759
"credit_card",2,1760
"credit_card",4,1761
"credit_card",1,1762
"credit_card",3,1763
"credit_card",1,1764
"credit_card",3,1765
"credit_card",1,1766
"boleto",1,1767
"boleto",1,1768
"boleto",1,1769
"credit_card",1,1770
"credit_card",1,1771
"credit_card",1,1772
"boleto",1,1773
"credit_card",2,1774
"boleto",1,1775
"boleto",1,1776
"credit_card",4,1777
"credit_card",1,1778
"credit_card",6,1779
"boleto",1,1780
"credit_card",4,1781
"credit_card",2,1782
"credit_card",6,1783
"credit_card",1,1784
"credit_card",2,1785
"credit_card",1,1786
"credit_card",1,1787
"credit_card",1,1788
"credit_card",4,1789
"boleto",1,1790
"credit_card",1,1791
"credit_card",10,1792
"credit_card",1,1793
"credit_card",1,1794
"boleto",1,1795
"credit_card",4,1796
"credit_card",2,1797
"credit_card",2,1798
"credit_card",3,1799
"credit_card",1,1800
"credit_card",1,1801
"credit_card",4,1802
"boleto",1,1803
"credit_card",1,1804
"credit_card",2,1805
"boleto",1,1806
"credit_card",5,1807
"credit_card",1,1808
"credit_card",4,1809
"boleto",1,1810
"credit_card",2,1811
"credit_card",9,1812
"credit_card",1,1813
"credit_card",3,1814
"credit_card",1,1815
"boleto",1,1816
"debit_card",1,1817
"credit_card",4,1818
"credit_card",8,1819
"credit_card",4,1820
"credit_card",4,1821
"credit_card",2,1822
"credit_card",1,1823
"credit_card",3,1824
"boleto",1,1825
"credit_card",8,1826
"credit_card",1,1827
"boleto",1,1828
"credit_card",1,1829
"credit_card",4,1830
"credit_card",10,1831
"credit_card",3,1832
"credit_card",8,1833
"credit_card",2,1834
"credit_card",1,1835
"credit_card",2,1836
"credit_card",5,1837
"credit_card",10,1838
"credit_card",7,1839
"credit_card",1,1840
"credit_card",10,1841
"credit_card",4,1842
"credit_card",2,1843
"credit_card",2,1844
"credit_card",2,1845
"credit_card",5,1846
"boleto",1,1847
"credit_card",4,1848
"boleto",1,1849
"credit_card",1,1850
"credit_card",1,1851
"credit_card",1,1852
"credit_card",4,1853
"credit_card",10,1854
"credit_card",3,1855
"credit_card",1,1856
"boleto",1,1857
"credit_card",3,1858
"credit_card",1,1859
"credit_card",10,1860
"credit_card",5,1861
"credit_card",1,1862
"credit_card",8,1863
"credit_card",10,1864
"credit_card",8,1865
"credit_card",7,1866
"credit_card",1,1867
"credit_card",5,1868
"credit_card",2,1869
"credit_card",4,1870
"boleto",1,1871
"credit_card",5,1872
"credit_card",1,1873
"credit_card",1,1874
"credit_card",1,1875
"credit_card",2,1876
"credit_card",1,1877
"credit_card",1,1878
"credit_card",6,1879
"credit_card",2,1880
"boleto",1,1881
"credit_card",10,1882
"credit_card",1,1883
"boleto",1,1884
"credit_card",1,1885
"credit_card",1,1886
"boleto",1,1887
"boleto",1,1888
"credit_card",1,1889
"boleto",1,1890
"credit_card",1,1891
"credit_card",10,1892
"credit_card",2,1893
"boleto",1,1894
"credit_card",2,1895
"boleto",1,1896
"credit_card",7,1897
"credit_card",1,1898
"credit_card",4,1899
"credit_card",10,1900
"credit_card",1,1901
"credit_card",1,1902
"credit_card",8,1903
"credit_card",6,1904
"credit_card",1,1905
"credit_card",1,1906
"credit_card",2,1907
"credit_card",6,1908
"boleto",1,1909
"credit_card",2,1910
"credit_card",1,1911
"credit_card",5,1912
"credit_card",10,1913
"credit_card",2,1914
"credit_card",3,1915
"credit_card",2,1916
"credit_card",3,1917
"credit_card",5,1918
"boleto",1,1919
"credit_card",2,1920
"credit_card",10,1921
"boleto",1,1922
"credit_card",4,1923
"credit_card",3,1924
"credit_card",1,1925
"boleto",1,1926
"boleto",1,1927
"credit_card",8,1928
"boleto",1,1929
"credit_card",1,1930
"credit_card",5,1931
"credit_card",1,1932
"credit_card",3,1933
"boleto",1,1934
"credit_card",1,1935
"credit_card",10,1936
"credit_card",10,1937
"credit_card",9,1938
"credit_card",1,1939
"boleto",1,1940
"credit_card",1,1941
"boleto",1,1942
"credit_card",8,1943
"boleto",1,1944
"credit_card",2,1945
"boleto",1,1946
"credit_card",3,1947
"credit_card",1,1948
"credit_card",2,1949
"credit_card",4,1950
"credit_card",3,1951
"credit_card",2,1952
"credit_card",1,1953
"credit_card",1,1954
"boleto",1,1955
"boleto",1,1956
"credit_card",1,1957
"credit_card",3,1958
"credit_card",1,1959
"boleto",1,1960
"credit_card",4,1961
"boleto",1,1962
"credit_card",4,1963
"credit_card",1,1964
"credit_card",1,1965
"credit_card",1,1966
"boleto",1,1967
"credit_card",2,1968
"credit_card",7,1969
"credit_card",5,1970
"credit_card",3,1971
"credit_card",1,1972
"boleto",1,1973
"credit_card",3,1974
"credit_card",6,1975
"credit_card",10,1976
"boleto",1,1977
"boleto",1,1978
"credit_card",1,1979
"credit_card",5,1980
"credit_card",1,1981
"credit_card",3,1982
"credit_card",1,1983
"credit_card",1,1984
"credit_card",3,1985
"boleto",1,1986
"credit_card",1,1987
"credit_card",1,1988
"credit_card",8,1989
"credit_card",1,1990
"credit_card",5,1991
"credit_card",2,1992
"credit_card",9,1993
"boleto",1,1994
"credit_card",1,1995
"credit_card",2,1996
"credit_card",5,1997
"credit_card",1,1998
"credit_card",2,1999
"credit_card",1,2000
"credit_card",1,2001
"credit_card",5,2002
"credit_card",4,2003
"credit_card",1,2004
"credit_card",10,2005
"credit_card",2,2006
"credit_card",4,2007
"credit_card",3,2008
"boleto",1,2009
"boleto",1,2010
"credit_card",2,2011
"boleto",1,2012
"credit_card",1,2013
"credit_card",2,2014
"credit_card",1,2015
"credit_card",2,2016
"boleto",1,2017
"boleto",1,2018
"credit_card",2,2019
"credit_card",1,2020
"credit_card",8,2021
"credit_card",8,2022
"credit_card",4,2023
"credit_card",1,2024
"credit_card",1,2025
"credit_card",10,2026
"credit_card",4,2027
"credit_card",3,2028
"credit_card",2,2029
"credit_card",10,2030
"credit_card",10,2031
"credit_card",8,2032
"credit_card",1,2033
"credit_card",1,2034
"credit_card",10,2035
"boleto",1,2036
"credit_card",2,2037
"boleto",1,2038
"credit_card",1,2039
"debit_card",1,2040
"credit_card",3,2041
"credit_card",4,2042
"debit_card",1,2043
"boleto",1,2044
"credit_card",8,2045
"boleto",1,2046
"boleto",1,2047
"credit_card",1,2048
"boleto",1,2049
"credit_card",1,2050
"boleto",1,2051
"credit_card",6,2052
"credit_card",6,2053
"debit_card",1,2054
"credit_card",2,2055
"credit_card",8,2056
"boleto",1,2057
"credit_card",1,2058
"credit_card",8,2059
"credit_card",2,2060
"credit_card",1,2061
"credit_card",7,2062
"credit_card",2,2063
"credit_card",8,2064
"credit_card",1,2065
"credit_card",2,2066
"credit_card",1,2067
"credit_card",10,2068
"boleto",1,2069
"credit_card",8,2070
"credit_card",4,2071
"credit_card",1,2072
"boleto",1,2073
"credit_card",4,2074
"boleto",1,2075
"credit_card",4,2076
"credit_card",1,2077
"credit_card",8,2078
"credit_card",2,2079
"credit_card",5,2080
"credit_card",2,2081
"boleto",1,2082
"credit_card",2,2083
"credit_card",3,2084
"credit_card",1,2085
"credit_card",4,2086
"credit_card",2,2087
"credit_card",5,2088
"credit_card",6,2089
"credit_card",1,2090
"credit_card",3,2091
"credit_card",3,2092
"credit_card",2,2093
"boleto",1,2094
"credit_card",10,2095
"boleto",1,2096
"credit_card",4,2097
"credit_card",10,2098
"boleto",1,2099
"credit_card",1,2100
"boleto",1,2101
"credit_card",5,2102
"credit_card",1,2103
"credit_card",5,2104
"credit_card",1,2105
"credit_card",5,2106
"boleto",1,2107
"credit_card",1,2108
"credit_card",1,2109
"credit_card",10,2110
"credit_card",1,2111
"credit_card",7,2112
"boleto",1,2113
"credit_card",3,2114
"boleto",1,2115
"credit_card",7,2116
"credit_card",1,2117
"credit_card",1,2118
"credit_card",1,2119
"credit_card",3,2120
"debit_card",1,2121
"credit_card",2,2122
"boleto",1,2123
"credit_card",1,2124
"credit_card",3,2125
"credit_card",4,2126
"boleto",1,2127
"credit_card",6,2128
"credit_card",1,2129
"credit_card",2,2130
"credit_card",3,2131
"credit_card",8,2132
"credit_card",1,2133
"credit_card",10,2134
"debit_card",1,2135
"credit_card",10,2136
"credit_card",10,2137
"debit_card",1,2138
"credit_card",10,2139
"boleto",1,2140
"credit_card",1,2141
"credit_card",1,2142
"credit_card",2,2143
"credit_card",1,2144
"credit_card",10,2145
"credit_card",1,2146
"credit_card",3,2147
"credit_card",5,2148
"credit_card",8,2149
"credit_card",1,2150
"credit_card",1,2151
"credit_card",4,2152
"credit_card",3,2153
"credit_card",1,2154
"boleto",1,2155
"credit_card",1,2156
"credit_card",1,2157
"credit_card",1,2158
"credit_card",6,2159
"credit_card",1,2160
"credit_card",1,2161
"credit_card",1,2162
"credit_card",1,2163
"credit_card",1,2164
"credit_card",1,2165
"credit_card",2,2166
"credit_card",4,2167
"boleto",1,2168
"credit_card",1,2169
"credit_card",8,2170
"credit_card",4,2171
"credit_card",1,2172
"credit_card",1,2173
"credit_card",7,2174
"credit_card",4,2175
"boleto",1,2176
"credit_card",4,2177
"boleto",1,2178
"boleto",1,2179
"credit_card",1,2180
"credit_card",5,2181
"credit_card",2,2182
"credit_card",5,2183
