Dept,BIWEEKLY_PAY_PERIOD_END_DATE,LTI,DART,DESCRIPTION,Number_OF_Incidents,HOURS_YOY,LTI_YOY,DART_YOY,OSHA_YOY,LTI_Rate,DART_Rate,OSHA_Rate
All Metro Gov,2/9/2019,YES,YES,"Cut, laceration or scratches",1,896681.56,249,417,552,55.53811099,93.00960756,123.1206316
All Metro Gov,2/9/2019,NO,YES,"Cut, laceration or scratches",1,896681.56,249,417,552,55.53811099,93.00960756,123.1206316
All Metro Gov,2/9/2019,YES,YES,Fracture,1,896681.56,249,417,552,55.53811099,93.00960756,123.1206316
All Metro Gov,2/9/2019,NO,YES,Inflamation,1,896681.56,249,417,552,55.53811099,93.00960756,123.1206316
All Metro Gov,2/9/2019,YES,YES,Other,1,896681.56,249,417,552,55.53811099,93.00960756,123.1206316
All Metro Gov,2/9/2019,NO,YES,Other,1,896681.56,249,417,552,55.53811099,93.00960756,123.1206316
All Metro Gov,2/9/2019,YES,YES,Sprain  (ligament),3,896681.56,249,417,552,55.53811099,93.00960756,123.1206316
All Metro Gov,2/9/2019,NO,YES,Sprain  (ligament),2,896681.56,249,417,552,55.53811099,93.00960756,123.1206316
All Metro Gov,2/9/2019,NO,YES,Sprain or Strain,2,896681.56,249,417,552,55.53811099,93.00960756,123.1206316
All Metro Gov,2/9/2019,YES,YES,Sprain or Strain,3,896681.56,249,417,552,55.53811099,93.00960756,123.1206316
All Metro Gov,1/26/2019,NO,YES,NULL,1,902454.85,252,418,560,55.84766928,92.63621332,124.1059317
All Metro Gov,1/26/2019,YES,YES,"Concussion-Brain, cerebral",1,902454.85,252,418,560,55.84766928,92.63621332,124.1059317
All Metro Gov,1/26/2019,NO,YES,"Contact dermatitis (Rash, Poison Ivy)",1,902454.85,252,418,560,55.84766928,92.63621332,124.1059317
All Metro Gov,1/26/2019,YES,YES,Contusion/Bruise,3,902454.85,252,418,560,55.84766928,92.63621332,124.1059317
All Metro Gov,1/26/2019,NO,NO,Contusion/Bruise,2,902454.85,252,418,560,55.84766928,92.63621332,124.1059317
All Metro Gov,1/26/2019,NO,YES,Contusion/Bruise,1,902454.85,252,418,560,55.84766928,92.63621332,124.1059317
All Metro Gov,1/26/2019,YES,YES,Inflamation,1,902454.85,252,418,560,55.84766928,92.63621332,124.1059317
All Metro Gov,1/26/2019,NO,YES,Inflamation,1,902454.85,252,418,560,55.84766928,92.63621332,124.1059317
All Metro Gov,1/26/2019,YES,YES,Irritation,1,902454.85,252,418,560,55.84766928,92.63621332,124.1059317
All Metro Gov,1/26/2019,NO,YES,Other,1,902454.85,252,418,560,55.84766928,92.63621332,124.1059317
All Metro Gov,1/26/2019,YES,YES,Sprain  (ligament),1,902454.85,252,418,560,55.84766928,92.63621332,124.1059317
All Metro Gov,1/26/2019,NO,YES,Sprain  (ligament),1,902454.85,252,418,560,55.84766928,92.63621332,124.1059317
All Metro Gov,1/26/2019,NO,YES,Sprain or Strain,1,902454.85,252,418,560,55.84766928,92.63621332,124.1059317
All Metro Gov,1/26/2019,YES,YES,Sprain or Strain,1,902454.85,252,418,560,55.84766928,92.63621332,124.1059317
All Metro Gov,1/26/2019,NO,YES,Strain (muscle/tendon),2,902454.85,252,418,560,55.84766928,92.63621332,124.1059317
All Metro Gov,1/26/2019,YES,YES,Strain (muscle/tendon),1,902454.85,252,418,560,55.84766928,92.63621332,124.1059317
All Metro Gov,1/26/2019,NO,YES,Tear of muscle/tendon/ligament,1,902454.85,252,418,560,55.84766928,92.63621332,124.1059317
All Metro Gov,1/26/2019,YES,YES,Tear of muscle/tendon/ligament,1,902454.85,252,418,560,55.84766928,92.63621332,124.1059317
All Metro Gov,1/12/2019,NO,YES,Contusion/Bruise,1,907402.45,251,417,564,55.32275122,91.91070621,124.3108832
All Metro Gov,1/12/2019,YES,YES,Contusion/Bruise,2,907402.45,251,417,564,55.32275122,91.91070621,124.3108832
All Metro Gov,1/12/2019,YES,YES,Crushing,1,907402.45,251,417,564,55.32275122,91.91070621,124.3108832
All Metro Gov,1/12/2019,YES,YES,Cumulative Injury,1,907402.45,251,417,564,55.32275122,91.91070621,124.3108832
All Metro Gov,1/12/2019,NO,NO,Cut or Laceration,1,907402.45,251,417,564,55.32275122,91.91070621,124.3108832
All Metro Gov,1/12/2019,NO,YES,Cut or Laceration,1,907402.45,251,417,564,55.32275122,91.91070621,124.3108832
All Metro Gov,1/12/2019,NO,YES,"Cut, laceration or scratches",1,907402.45,251,417,564,55.32275122,91.91070621,124.3108832
All Metro Gov,1/12/2019,NO,NO,"Cut, laceration or scratches",1,907402.45,251,417,564,55.32275122,91.91070621,124.3108832
All Metro Gov,1/12/2019,YES,YES,Eye Injury,1,907402.45,251,417,564,55.32275122,91.91070621,124.3108832
All Metro Gov,1/12/2019,YES,YES,Inflamation,1,907402.45,251,417,564,55.32275122,91.91070621,124.3108832
All Metro Gov,1/12/2019,YES,YES,Multiple injuries,2,907402.45,251,417,564,55.32275122,91.91070621,124.3108832
All Metro Gov,1/12/2019,YES,YES,Multiple natures,2,907402.45,251,417,564,55.32275122,91.91070621,124.3108832
All Metro Gov,1/12/2019,NO,YES,Other,2,907402.45,251,417,564,55.32275122,91.91070621,124.3108832
All Metro Gov,1/12/2019,YES,YES,Other,1,907402.45,251,417,564,55.32275122,91.91070621,124.3108832
All Metro Gov,1/12/2019,YES,YES,Sprain  (ligament),2,907402.45,251,417,564,55.32275122,91.91070621,124.3108832
All Metro Gov,1/12/2019,NO,NO,Sprain  (ligament),1,907402.45,251,417,564,55.32275122,91.91070621,124.3108832
All Metro Gov,1/12/2019,NO,YES,Sprain  (ligament),1,907402.45,251,417,564,55.32275122,91.91070621,124.3108832
All Metro Gov,1/12/2019,YES,YES,Sprain or Strain,2,907402.45,251,417,564,55.32275122,91.91070621,124.3108832
All Metro Gov,1/12/2019,NO,YES,Sprain or Strain,1,907402.45,251,417,564,55.32275122,91.91070621,124.3108832
All Metro Gov,1/12/2019,NO,NO,Sprain or Strain,1,907402.45,251,417,564,55.32275122,91.91070621,124.3108832
All Metro Gov,1/12/2019,NO,YES,Strain (muscle/tendon),1,907402.45,251,417,564,55.32275122,91.91070621,124.3108832
All Metro Gov,1/12/2019,YES,YES,Strain (muscle/tendon),3,907402.45,251,417,564,55.32275122,91.91070621,124.3108832
All Metro Gov,12/29/2018,YES,YES,Contusion/Bruise,1,912371.5,244,416,568,53.48698419,91.19092387,124.5106845
All Metro Gov,12/29/2018,YES,YES,Fracture,1,912371.5,244,416,568,53.48698419,91.19092387,124.5106845
All Metro Gov,12/29/2018,YES,YES,Inflamation,1,912371.5,244,416,568,53.48698419,91.19092387,124.5106845
All Metro Gov,12/29/2018,YES,YES,Multiple injuries,2,912371.5,244,416,568,53.48698419,91.19092387,124.5106845
All Metro Gov,12/29/2018,NO,YES,Multiple injuries,1,912371.5,244,416,568,53.48698419,91.19092387,124.5106845
All Metro Gov,12/29/2018,NO,YES,Multiple natures,1,912371.5,244,416,568,53.48698419,91.19092387,124.5106845
All Metro Gov,12/29/2018,YES,YES,Multiple natures,2,912371.5,244,416,568,53.48698419,91.19092387,124.5106845
All Metro Gov,12/29/2018,NO,NO,Other,1,912371.5,244,416,568,53.48698419,91.19092387,124.5106845
All Metro Gov,12/29/2018,YES,YES,Other,1,912371.5,244,416,568,53.48698419,91.19092387,124.5106845
All Metro Gov,12/29/2018,NO,YES,Sprain  (ligament),1,912371.5,244,416,568,53.48698419,91.19092387,124.5106845
All Metro Gov,12/29/2018,NO,YES,Sprain or Strain,1,912371.5,244,416,568,53.48698419,91.19092387,124.5106845
All Metro Gov,12/29/2018,NO,YES,Strain (muscle/tendon),2,912371.5,244,416,568,53.48698419,91.19092387,124.5106845
All Metro Gov,12/29/2018,YES,YES,Sudden Illness,1,912371.5,244,416,568,53.48698419,91.19092387,124.5106845
All Metro Gov,12/15/2018,YES,YES,Animal Bite,1,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/15/2018,YES,YES,Bite,1,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/15/2018,NO,NO,Bloodborne Disease,1,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/15/2018,NO,NO,Bloodborne Pathogen Exposure,1,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/15/2018,YES,YES,"Concussion-Brain, cerebral",1,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/15/2018,NO,YES,Contusion/Bruise,1,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/15/2018,YES,YES,Contusion/Bruise,1,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/15/2018,YES,YES,Cut or Laceration,1,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/15/2018,YES,YES,"Cut, laceration or scratches",1,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/15/2018,YES,YES,Dislocation,1,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/15/2018,YES,YES,Fracture,1,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/15/2018,NO,NO,Human Bite,1,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/15/2018,NO,NO,Infection,1,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/15/2018,YES,YES,Inflamation,1,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/15/2018,YES,YES,Multiple injuries,1,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/15/2018,YES,YES,Multiple natures,1,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/15/2018,YES,YES,Other,1,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/15/2018,NO,NO,Other,1,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/15/2018,YES,YES,Sprain  (ligament),3,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/15/2018,YES,YES,Sprain or Strain,3,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/15/2018,NO,YES,Strain (muscle/tendon),6,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/15/2018,YES,YES,Strain (muscle/tendon),4,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/15/2018,YES,YES,Tear of muscle/tendon/ligament,1,914839.86,242,411,565,52.90543418,89.85179111,123.5188856
All Metro Gov,12/1/2018,NO,YES,NULL,1,919824.41,229,394,549,49.79211195,85.6685245,119.370609
All Metro Gov,12/1/2018,NO,NO,Bloodborne Disease,2,919824.41,229,394,549,49.79211195,85.6685245,119.370609
All Metro Gov,12/1/2018,NO,NO,Bloodborne Pathogen Exposure,2,919824.41,229,394,549,49.79211195,85.6685245,119.370609
All Metro Gov,12/1/2018,YES,YES,"Concussion-Brain, cerebral",1,919824.41,229,394,549,49.79211195,85.6685245,119.370609
All Metro Gov,12/1/2018,NO,YES,Cut or Laceration,1,919824.41,229,394,549,49.79211195,85.6685245,119.370609
All Metro Gov,12/1/2018,NO,YES,"Cut, laceration or scratches",1,919824.41,229,394,549,49.79211195,85.6685245,119.370609
All Metro Gov,12/1/2018,YES,YES,Dislocation,1,919824.41,229,394,549,49.79211195,85.6685245,119.370609
All Metro Gov,12/1/2018,YES,YES,Eye Injury,1,919824.41,229,394,549,49.79211195,85.6685245,119.370609
All Metro Gov,12/1/2018,NO,YES,Eye Injury,1,919824.41,229,394,549,49.79211195,85.6685245,119.370609
All Metro Gov,12/1/2018,YES,YES,Fracture,1,919824.41,229,394,549,49.79211195,85.6685245,119.370609
All Metro Gov,12/1/2018,NO,YES,Human Bite,1,919824.41,229,394,549,49.79211195,85.6685245,119.370609
All Metro Gov,12/1/2018,NO,YES,Infection,1,919824.41,229,394,549,49.79211195,85.6685245,119.370609
All Metro Gov,12/1/2018,YES,YES,Multiple injuries,1,919824.41,229,394,549,49.79211195,85.6685245,119.370609
All Metro Gov,12/1/2018,NO,YES,Multiple injuries,1,919824.41,229,394,549,49.79211195,85.6685245,119.370609
All Metro Gov,12/1/2018,NO,YES,Multiple natures,1,919824.41,229,394,549,49.79211195,85.6685245,119.370609
All Metro Gov,12/1/2018,YES,YES,Multiple natures,1,919824.41,229,394,549,49.79211195,85.6685245,119.370609
All Metro Gov,12/1/2018,YES,YES,Other,1,919824.41,229,394,549,49.79211195,85.6685245,119.370609
All Metro Gov,12/1/2018,NO,NO,Other,1,919824.41,229,394,549,49.79211195,85.6685245,119.370609
All Metro Gov,12/1/2018,NO,YES,Strain (muscle/tendon),1,919824.41,229,394,549,49.79211195,85.6685245,119.370609
All Metro Gov,12/1/2018,YES,YES,Strain (muscle/tendon),2,919824.41,229,394,549,49.79211195,85.6685245,119.370609
All Metro Gov,11/17/2018,YES,YES,"Concussion-Brain, cerebral",1,924616.76,228,390,548,49.3177303,84.35927551,118.5355974
All Metro Gov,11/17/2018,NO,YES,Contusion/Bruise,1,924616.76,228,390,548,49.3177303,84.35927551,118.5355974
All Metro Gov,11/17/2018,NO,NO,Contusion/Bruise,1,924616.76,228,390,548,49.3177303,84.35927551,118.5355974
All Metro Gov,11/17/2018,YES,YES,Dislocation,3,924616.76,228,390,548,49.3177303,84.35927551,118.5355974
All Metro Gov,11/17/2018,YES,YES,Hernia,1,924616.76,228,390,548,49.3177303,84.35927551,118.5355974
All Metro Gov,11/17/2018,NO,NO,Hyperextension,1,924616.76,228,390,548,49.3177303,84.35927551,118.5355974
All Metro Gov,11/17/2018,NO,YES,Other,1,924616.76,228,390,548,49.3177303,84.35927551,118.5355974
All Metro Gov,11/17/2018,NO,YES,Sprain  (ligament),1,924616.76,228,390,548,49.3177303,84.35927551,118.5355974
All Metro Gov,11/17/2018,NO,YES,Sprain or Strain,1,924616.76,228,390,548,49.3177303,84.35927551,118.5355974
All Metro Gov,11/17/2018,NO,NO,Strain (muscle/tendon),1,924616.76,228,390,548,49.3177303,84.35927551,118.5355974
All Metro Gov,11/17/2018,YES,YES,Strain (muscle/tendon),3,924616.76,228,390,548,49.3177303,84.35927551,118.5355974
All Metro Gov,11/17/2018,NO,YES,Strain (muscle/tendon),2,924616.76,228,390,548,49.3177303,84.35927551,118.5355974
All Metro Gov,11/3/2018,NO,YES,Contusion/Bruise,1,931498.7,228,392,552,48.95336945,84.16544221,118.5186839
All Metro Gov,11/3/2018,YES,YES,Crushing,1,931498.7,228,392,552,48.95336945,84.16544221,118.5186839
All Metro Gov,11/3/2018,YES,YES,Cumulative Injury,1,931498.7,228,392,552,48.95336945,84.16544221,118.5186839
All Metro Gov,11/3/2018,NO,NO,Cut or Laceration,1,931498.7,228,392,552,48.95336945,84.16544221,118.5186839
All Metro Gov,11/3/2018,NO,NO,"Cut, laceration or scratches",1,931498.7,228,392,552,48.95336945,84.16544221,118.5186839
All Metro Gov,11/3/2018,YES,YES,Dislocation,1,931498.7,228,392,552,48.95336945,84.16544221,118.5186839
All Metro Gov,11/3/2018,YES,YES,Hernia,1,931498.7,228,392,552,48.95336945,84.16544221,118.5186839
All Metro Gov,11/3/2018,YES,YES,Infection,1,931498.7,228,392,552,48.95336945,84.16544221,118.5186839
All Metro Gov,11/3/2018,NO,YES,Multiple injuries,1,931498.7,228,392,552,48.95336945,84.16544221,118.5186839
All Metro Gov,11/3/2018,YES,YES,Multiple injuries,1,931498.7,228,392,552,48.95336945,84.16544221,118.5186839
All Metro Gov,11/3/2018,NO,YES,Multiple natures,1,931498.7,228,392,552,48.95336945,84.16544221,118.5186839
All Metro Gov,11/3/2018,YES,YES,Multiple natures,1,931498.7,228,392,552,48.95336945,84.16544221,118.5186839
All Metro Gov,11/3/2018,NO,YES,Other,1,931498.7,228,392,552,48.95336945,84.16544221,118.5186839
All Metro Gov,11/3/2018,YES,YES,Other,2,931498.7,228,392,552,48.95336945,84.16544221,118.5186839
All Metro Gov,11/3/2018,NO,YES,Strain (muscle/tendon),1,931498.7,228,392,552,48.95336945,84.16544221,118.5186839
All Metro Gov,11/3/2018,YES,YES,Strain (muscle/tendon),3,931498.7,228,392,552,48.95336945,84.16544221,118.5186839
All Metro Gov,11/3/2018,NO,NO,Strain (muscle/tendon),1,931498.7,228,392,552,48.95336945,84.16544221,118.5186839
All Metro Gov,10/20/2018,YES,YES,Burn from heat,1,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/20/2018,YES,YES,Chest Pain,1,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/20/2018,YES,YES,Crushing,1,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/20/2018,NO,YES,Crushing,1,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/20/2018,YES,YES,Cumulative Injury,1,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/20/2018,NO,YES,Cumulative Injury,1,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/20/2018,NO,YES,Cut or Laceration,1,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/20/2018,NO,YES,"Cut, laceration or scratches",1,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/20/2018,YES,YES,Hernia,1,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/20/2018,YES,YES,Hyperextension,1,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/20/2018,YES,YES,Multiple injuries,3,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/20/2018,NO,YES,Multiple injuries,2,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/20/2018,NO,YES,Multiple natures,2,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/20/2018,YES,YES,Multiple natures,3,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/20/2018,YES,YES,Other,2,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/20/2018,NO,YES,Other,1,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/20/2018,NO,NO,Other,1,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/20/2018,NO,NO,Puncture,1,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/20/2018,NO,YES,Sprain  (ligament),1,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/20/2018,NO,YES,Sprain or Strain,1,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/20/2018,NO,NO,Strain (muscle/tendon),1,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/20/2018,YES,YES,Strain (muscle/tendon),3,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/20/2018,NO,YES,Strain (muscle/tendon),1,936217.65,224,389,557,47.85212071,83.10033463,118.9894252
All Metro Gov,10/6/2018,YES,YES,Animal Bite,1,942239.98,217,379,557,46.06045267,80.44659705,118.2289039
All Metro Gov,10/6/2018,YES,YES,Bite,1,942239.98,217,379,557,46.06045267,80.44659705,118.2289039
All Metro Gov,10/6/2018,YES,YES,Contusion/Bruise,3,942239.98,217,379,557,46.06045267,80.44659705,118.2289039
All Metro Gov,10/6/2018,NO,NO,Contusion/Bruise,3,942239.98,217,379,557,46.06045267,80.44659705,118.2289039
All Metro Gov,10/6/2018,NO,YES,Crushing,1,942239.98,217,379,557,46.06045267,80.44659705,118.2289039
All Metro Gov,10/6/2018,NO,YES,Cumulative Injury,1,942239.98,217,379,557,46.06045267,80.44659705,118.2289039
All Metro Gov,10/6/2018,NO,NO,Hernia,1,942239.98,217,379,557,46.06045267,80.44659705,118.2289039
All Metro Gov,10/6/2018,NO,NO,Human Bite,1,942239.98,217,379,557,46.06045267,80.44659705,118.2289039
All Metro Gov,10/6/2018,NO,YES,Hyperextension,1,942239.98,217,379,557,46.06045267,80.44659705,118.2289039
All Metro Gov,10/6/2018,NO,NO,Infection,1,942239.98,217,379,557,46.06045267,80.44659705,118.2289039
All Metro Gov,10/6/2018,YES,YES,Multiple injuries,2,942239.98,217,379,557,46.06045267,80.44659705,118.2289039
All Metro Gov,10/6/2018,YES,YES,Multiple natures,2,942239.98,217,379,557,46.06045267,80.44659705,118.2289039
All Metro Gov,10/6/2018,YES,YES,Other,1,942239.98,217,379,557,46.06045267,80.44659705,118.2289039
All Metro Gov,10/6/2018,YES,YES,Strain (muscle/tendon),4,942239.98,217,379,557,46.06045267,80.44659705,118.2289039
All Metro Gov,10/6/2018,NO,NO,Strain (muscle/tendon),2,942239.98,217,379,557,46.06045267,80.44659705,118.2289039
All Metro Gov,10/6/2018,NO,YES,Strain (muscle/tendon),3,942239.98,217,379,557,46.06045267,80.44659705,118.2289039
All Metro Gov,10/6/2018,YES,YES,Sudden Illness,2,942239.98,217,379,557,46.06045267,80.44659705,118.2289039
All Metro Gov,10/6/2018,NO,YES,Sudden Illness,1,942239.98,217,379,557,46.06045267,80.44659705,118.2289039
All Metro Gov,9/22/2018,NO,NO,NULL,1,947978.83,211,368,547,44.51576202,77.63886457,115.403421
All Metro Gov,9/22/2018,NO,NO,Animal Bite,1,947978.83,211,368,547,44.51576202,77.63886457,115.403421
All Metro Gov,9/22/2018,NO,NO,Bite,1,947978.83,211,368,547,44.51576202,77.63886457,115.403421
All Metro Gov,9/22/2018,NO,NO,Bloodborne Disease,1,947978.83,211,368,547,44.51576202,77.63886457,115.403421
All Metro Gov,9/22/2018,NO,YES,Bloodborne Disease,1,947978.83,211,368,547,44.51576202,77.63886457,115.403421
All Metro Gov,9/22/2018,NO,NO,Bloodborne Pathogen Exposure,1,947978.83,211,368,547,44.51576202,77.63886457,115.403421
All Metro Gov,9/22/2018,NO,YES,Bloodborne Pathogen Exposure,1,947978.83,211,368,547,44.51576202,77.63886457,115.403421
All Metro Gov,9/22/2018,NO,NO,Contusion/Bruise,1,947978.83,211,368,547,44.51576202,77.63886457,115.403421
All Metro Gov,9/22/2018,NO,YES,Contusion/Bruise,1,947978.83,211,368,547,44.51576202,77.63886457,115.403421
All Metro Gov,9/22/2018,YES,YES,Contusion/Bruise,1,947978.83,211,368,547,44.51576202,77.63886457,115.403421
All Metro Gov,9/22/2018,NO,YES,Cut or Laceration,1,947978.83,211,368,547,44.51576202,77.63886457,115.403421
All Metro Gov,9/22/2018,YES,YES,Cut or Laceration,1,947978.83,211,368,547,44.51576202,77.63886457,115.403421
All Metro Gov,9/22/2018,YES,YES,"Cut, laceration or scratches",1,947978.83,211,368,547,44.51576202,77.63886457,115.403421
